StudentID,Age,StudyTimeWeekly,Absences,GPA,Gender_0,Gender_1,Ethnicity_0,Ethnicity_1,Ethnicity_2,Ethnicity_3,ParentalEducation_0,ParentalEducation_1,ParentalEducation_2,ParentalEducation_3,ParentalEducation_4,Tutoring_0,Tutoring_1,ParentalSupport_0,ParentalSupport_1,ParentalSupport_2,ParentalSupport_3,ParentalSupport_4,Extracurricular_0,Extracurricular_1,Sports_0,Sports_1,Music_0,Music_1,Volunteering_0,Volunteering_1,GradeClass_0,GradeClass_1,GradeClass_2,GradeClass_3,GradeClass_4,GradeClass_Binary
1417,15,14.49825493,17,1.503416679,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,0
1418,16,17.89523974,19,1.525837862,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,0
1419,18,2.351144982,8,2.270841108,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,0
1420,16,19.80445069,3,3.402352539,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1
1421,16,4.188134279,20,1.438204968,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
1422,16,0.235597526,26,0.336571299,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,0
1423,16,19.94845878,7,3.112281137,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1
1424,17,5.621477709,0,3.770694722,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,False,1
1425,18,13.36038905,16,1.655613323,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1426,15,3.533646284,24,1.050469692,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,0
1427,15,11.60457064,8,2.535391284,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,1
1428,18,18.08069973,19,1.396090494,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,0
1429,15,6.403623349,12,2.025416982,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,0
1430,18,13.40507952,1,3.268302548,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1
1431,15,3.758071776,12,2.017218039,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,0
1432,16,12.49590797,8,2.397682579,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,0
1433,15,6.729007036,29,0.287867323,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,0
1434,18,4.224165172,19,1.548710211,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0
1435,18,6.263641014,5,2.905242112,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,1
1436,18,3.57682137,27,0.248977131,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
1437,18,18.03832216,0,3.418409867,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,1
1438,18,7.943737726,27,0.582920886,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1439,17,4.905586099,24,0.930028646,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
1440,17,8.96815682,4,2.679085718,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,1
1441,15,6.410723336,2,3.106230425,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,1
1442,18,14.88838508,3,2.781287884,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,1
1443,15,19.42439824,0,4.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,1
1444,18,8.760673134,13,2.332783964,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,0
1445,18,17.220668,8,3.06771837,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,1
1446,17,11.31726147,29,0.869123386,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,0
1447,17,3.144713302,23,1.520503877,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,0
1448,16,13.81245484,3,3.289823142,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,1
1449,17,10.26868994,17,2.175739293,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,0
1450,16,13.01213047,13,1.852428691,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1451,16,17.79374825,24,1.47728877,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,0
1452,16,8.808691413,3,2.878926863,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
1453,16,18.02355246,24,1.058050772,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0
1454,16,15.01338029,9,2.57289042,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,1
1455,15,9.772098518,2,3.587735587,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,1
1456,17,12.06444271,22,1.301418014,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,0
1457,16,6.51162265,6,3.209493136,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,1
1458,18,19.67194599,9,2.537230639,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
1459,17,13.34702326,12,1.989395759,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,0
1460,17,0.87693705,3,3.004233303,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,1
1461,16,6.532438115,17,1.513516756,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,0
1462,15,12.46628868,10,2.172740552,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0
1463,16,1.126665556,24,0.641649169,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,0
1464,15,0.477683826,3,2.753590232,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,1
1465,18,9.000484791,23,1.038488352,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,0
1466,17,6.653803594,13,2.255019103,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,0
1467,18,8.765972161,17,1.666702258,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1468,15,5.253866198,7,2.49945943,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1469,15,3.294354939,26,0.278215459,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1470,18,13.78286714,9,2.637594228,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,1
1471,15,10.29142233,4,3.057121728,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,1
1472,18,4.003084225,22,1.361932827,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,0
1473,17,6.391788525,6,3.238931718,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,1
1474,18,11.83615815,11,2.573034385,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,1
1475,17,1.444586965,24,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1476,18,2.949060185,2,3.143909878,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,1
1477,15,1.464912082,25,1.0464634,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,0
1478,18,16.24634665,3,2.868574228,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,1
1479,15,15.04818466,9,2.639447292,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
1480,18,15.06625864,3,2.669749933,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
1481,18,14.32650687,14,2.794885283,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,1
1482,16,13.38770847,28,1.186569729,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,0
1483,15,9.539838308,9,2.520175259,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
1484,16,12.84556327,20,1.601078488,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,True,0
1485,15,0.767231096,29,0.0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1486,16,12.42928845,21,1.595054759,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,0
1487,17,15.55755411,15,2.222002853,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,0
1488,18,10.00716721,14,1.615093148,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,0
1489,15,7.150266569,18,1.675919431,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,0
1490,15,5.548534696,28,0.214319504,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,0
1491,18,12.856041,19,1.556765557,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,0
1492,15,13.85602397,18,2.154199353,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,0
1493,15,17.419352,17,2.070669312,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,0
1494,16,6.846681649,25,0.567237107,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
1495,15,15.39544615,11,2.162688108,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,0
1496,17,11.22711648,24,1.291230426,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,0
1497,17,17.65672981,15,2.340156389,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,0
1498,18,10.55624217,0,2.92396974,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
1499,15,10.35259657,15,2.190146602,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,0
1500,18,11.55754163,1,3.074214192,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1
1501,17,14.9863071,23,1.009430322,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1502,15,19.29380958,14,2.118500602,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,0
1503,15,1.471267084,6,2.615347948,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,1
1504,18,1.068692048,27,0.415930507,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0
1505,17,18.75100675,0,3.947092964,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,1
1506,15,10.59751251,4,3.017353227,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,1
1507,18,12.29806029,9,2.813786291,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,1
1508,17,9.648472032,21,0.769636121,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1509,18,1.873149052,20,0.892266135,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1510,16,15.36178757,3,3.666290827,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,1
1511,15,14.9444929,13,1.401548239,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
1512,16,6.23406643,12,1.423338336,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,0
1513,17,6.124784905,0,3.149644744,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,1
1514,16,16.75682762,15,2.353731152,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,0
1515,16,1.447145155,22,1.161354351,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,0
1516,17,17.62210297,8,2.647195986,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
1517,18,5.133233798,21,1.298997985,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0
1518,16,11.85969496,15,2.644197368,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,1
1519,18,18.71988358,18,1.737989619,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1520,16,13.56245003,14,2.018776899,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1521,18,8.288596249,25,0.717780498,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
1522,17,13.79068418,13,2.267584401,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,0
1523,16,6.879592726,19,1.271494623,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1524,17,5.545168327,9,2.621666893,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,1
1525,16,19.93366556,20,1.228528505,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1526,17,15.01580462,11,2.495312361,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,0
1527,17,12.89439955,27,0.701761808,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
1528,16,7.105792864,0,3.864976861,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,1
1529,16,0.983216583,20,0.684651926,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,0
1530,16,0.621137521,16,1.885850224,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1531,15,11.08362511,8,2.327832763,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,0
1532,18,15.24065442,22,0.880232812,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,0
1533,15,10.74758381,18,1.411981507,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,0
1534,15,16.81570144,24,1.66253183,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,0
1535,17,0.668530662,17,1.341598477,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,0
1536,16,7.335041529,27,0.659202916,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,0
1537,18,4.741407823,6,2.153371206,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,0
1538,17,8.945459363,8,2.44310292,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,0
1539,15,1.447527864,21,0.270088555,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1540,16,19.08263283,25,1.316724623,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,0
1541,17,4.465108021,20,0.817714202,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,0
1542,16,18.44615551,11,2.05694597,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,0
1543,17,8.517863101,6,3.219333348,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,1
1544,16,19.71048267,13,2.24087006,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1545,15,11.08116767,14,1.913799797,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
1546,18,18.61665728,14,2.240334376,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,0
1547,15,0.106979774,5,2.254547586,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,0
1548,18,14.96477612,20,1.89130043,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,0
1549,16,18.06101306,13,2.206226341,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,0
1550,17,2.79441134,1,3.335098155,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,1
1551,15,1.922517035,7,2.411986461,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,0
1552,18,8.491452144,12,2.160978519,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,0
1553,15,18.67357812,22,1.165394363,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
1554,18,10.8477312,5,2.583500636,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,1
1555,15,10.54912927,4,3.017063256,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,1
1556,18,2.822522366,4,2.576174697,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,1
1557,18,0.015790222,24,0.23334988,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1558,16,16.20280181,0,3.646516389,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,1
1559,18,1.75149126,8,2.605425232,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,1
1560,16,12.67699637,5,3.366929515,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,1
1561,18,18.29232909,19,1.583780258,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
1562,17,4.173038263,25,0.776396706,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,True,0
1563,17,13.30545672,29,0.78348664,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,0
1564,17,1.573971534,6,2.328311711,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,0
1565,18,12.07510288,8,2.718465436,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,1
1566,16,3.278634419,4,3.244882203,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,1
1567,16,14.71907121,13,2.865674749,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,1
1568,18,6.024625896,4,2.326326756,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1569,17,9.267820176,7,3.303066679,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,1
1570,17,11.98861084,6,2.489218238,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1571,16,3.425468213,12,2.600264187,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,1
1572,17,14.83275637,12,2.119171492,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1573,15,6.052806813,7,2.522694548,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,1
1574,16,13.2474372,10,2.47585411,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1575,17,3.165661014,27,0.782809234,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,0
1576,16,13.76235318,25,0.766404869,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,0
1577,15,2.563761456,17,1.283622078,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,0
1578,16,8.507129925,24,0.643145933,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,0
1579,16,4.944121475,18,1.669230217,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1580,16,14.96750499,5,3.282070051,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1
1581,16,5.24070009,21,0.743714017,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
